@relation InstanceResultListener

@attribute Key_Dataset {housing}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.M5P}
@attribute Key_Scheme_options {'-M 4.0 -num-decimal-places 4','-kuenzel-et-al-split-selection -M 4.0 -num-decimal-places 4'}
@attribute Key_Scheme_version_ID {-6118439039768233317}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute Correlation_coefficient numeric
@attribute Number_unclassified numeric
@attribute Percent_unclassified numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureNumRules numeric

@data
housing,2,8,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,3.009101,5.133846,47.617901,58.548431,0.815899,0,0,?,?,?,?,?,?,0.06,0,0.0625,0,62.5,0,22262,65942,8696,?,?,?,16
housing,2,9,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.817571,4.252773,40.68355,48.514969,0.879108,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,20618,65942,8696,?,?,?,14
housing,2,10,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.325921,3.145184,41.779856,42.767161,0.913155,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,17530,65942,8696,?,?,?,10
housing,3,1,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.346261,3.358947,35.668415,38.953752,0.930518,0,0,?,?,?,?,?,?,0.06,0,0.046875,0,46.875,0,24622,65801,8837,?,?,?,19
housing,3,2,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.615113,4.004946,39.883815,43.35163,0.902334,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,15970,65801,8837,?,?,?,8
housing,3,3,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.584009,3.972454,40.754164,44.705934,0.902374,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,25366,65801,8837,?,?,?,20
housing,3,4,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.35632,3.458061,33.016808,35.435414,0.948804,0,0,?,?,?,?,?,?,0.04,0,0.046875,0,46.875,0,18482,65801,8837,?,?,?,11
housing,3,5,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.783548,4.576187,39.223352,46.793502,0.883809,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,26086,65801,8837,?,?,?,21
housing,3,6,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,455,51,2.130431,2.809009,26.478622,25.331411,0.972329,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,17586,65801,8837,?,?,?,10
housing,3,7,weka.classifiers.trees.M5P,'-M 4.0 -num-decimal-places 4',-6118439039768233317,20220419.1913,456,50,2.340818,3.175001,41.486839,43.74224,0.894831,0,0,?,?,?,?,?,?,0.05,0,0.046875,0,46.875,0,23686,65942,8696,?,?,?,18
